Stop ID,Stop Name,Latitude,Longitude,Direction,Routes,Route Count
134,Wacker (Upper) & Stetson,41.88831357,-87.62301543,282,"['4-North^', '4-South^', '6-South^+', 'X4-South^+']",4
135,Clarendon & Belle Plaine,41.957256,-87.649737,359,[''],1
135,Clarendon & Bittersweet,41.955931,-87.649692,357,[''],1
135,Clarendon & Buena,41.958378,-87.649745,358,[''],1
135,Clarendon & Junior Terrace,41.960313,-87.6498,359,[''],1
135,Clarendon & Montrose,41.96228,-87.649847,359,['78-West^'],1
135,Clarendon & Sunnyside,41.96379,-87.64991,0,"['148-North^+', '148-South^+']",2
135,Franklin & Jackson,41.878087,-87.635097,90,"['1-South^', '126-East^', '130-East^', '134-North^+', '136-North^+', '151-North^', '156-North^', '28-South^', '7-East^']",9
135,Inner Lake Shore Drive & Belmont,41.940573,-87.639495,359,"['146-North^+', '146-South^+']",2
135,Irving Park & Clarendon,41.954623,-87.649486,269,['80-East^'],1
135,Irving Park & Marine Drive,41.954678,-87.64574,268,"['136-North^+', '146-North^+', '148-North^+', '148-South^+']",4
135,Irving Park & Pine Grove,41.95464,-87.648087,270,[''],1
135,Lake Shore & Addison,41.948948,-87.643571,340,['152-West^'],1
135,Lake Shore & Brompton,41.947846,-87.642924,336,[''],1
135,Lake Shore & Cornelia,41.946974,-87.642411,336,[''],1
135,Lake Shore & Grace,41.952244,-87.644963,1,"['151-South^', '152-West^']",2
135,Lake Shore & Hawthorne,41.945068,-87.641354,340,[''],1
135,Lake Shore & Roscoe,41.943311,-87.640421,339,['151-South^'],1
135,Lake Shore & Stratford,41.946255,-87.642001,336,[''],1
135,Lake Shore & W. Sheridan (3900 N),41.953181,-87.644955,356,"['146-South^+', '151-North^', '80-East^']",3
135,Lake Shore & Waveland,41.9503456,-87.6444124,343,['152-East^'],1
135,Lasalle & Madison,41.881836,-87.632301,358,"['124-West^', '134-South^+', '136-South^+', '156-South^', '157-West^', '19-West^+', '20-West^', '56-North^', '60-West^', 'J14-North^', 'Brown*', 'Orange*', 'Pink*', 'Purple*']",14
135,Lasalle & Quincy,41.878669,-87.632213,0,"['Brown*', 'Orange*', 'Pink*', 'Purple*']",4
135,Lasalle & Randolph,41.884293,-87.63234,358,[''],1
135,Lasalle & Wacker,41.886597,-87.63236,357,"['156-North^', '156-South^', 'Blue*', 'Brown*', 'Green*', 'Orange*', 'Pink*', 'Purple*']",8
135,Wacker (Upper) & Columbus,41.887852,-87.621031,101,"['124-West^', '134-North^+', '134-South^+', '136-South^+', '20-East^', '4-North^', '4-South^', '6-North^+', 'X4-South^+']",9
135,Wacker (Upper) & Michigan,41.888191,-87.623778,82,"['120-North^+', '121-North^+']",2
135,Wacker (Upper) & State,41.886745,-87.6274,90,"['10-North^', '2-North^+', '29-North^', 'Brown*', 'Green*', 'Orange*', 'Pink*', 'Purple*']",8
135,Adams & S. Wacker,41.879421,-87.636527,329,"['1-North^', '121-South^+', '126-West^', '130-West^', '134-South^+', '136-South^+', '151-South^', '156-South^', '28-North^', '7-West^']",10
135,Adams & Wells,41.879439,-87.634241,270,"['1-North^', '126-West^', '130-West^', '28-North^', '37-South^', '7-West^', 'Brown*', 'Orange*', 'Pink*', 'Purple*']",10
135,Clarendon & Belle Plaine,41.95717,-87.649767,170,[''],1
135,Clarendon & Buena,41.958672,-87.649798,176,[''],1
135,Clarendon & Cuyler,41.955907,-87.649752,173,[''],1
135,Clarendon & Junior Terrace,41.960595,-87.649862,168,[''],1
135,Clarendon & Montrose,41.962097,-87.64991,179,['78-West^'],1
135,Clarendon & Sunnyside,41.963448,-87.649927,184,"['148-North^+', '148-South^+']",2
135,Irving Park & Clarendon,41.954514,-87.649293,90,['80-East^'],1
135,Irving Park & Marine Drive,41.954577,-87.645562,87,"['136-North^+', '146-North^+', '146-South^+', '148-North^+']",4
135,Irving Park & Pine Grove,41.954547,-87.647578,88,[''],1
135,Lake Shore & Addison,41.948363,-87.643298,157,['152-West^'],1
135,Lake Shore & Brompton,41.94739,-87.642791,156,[''],1
135,Lake Shore & Cornelia,41.946541,-87.642332,157,[''],1
135,Lake Shore & Grace,41.952111,-87.645106,180,"['151-South^', '152-West^']",2
135,Lake Shore & Hawthorne,41.944692,-87.641247,157,[''],1
135,Lake Shore & Roscoe,41.943212,-87.640517,160,[''],1
135,Lake Shore & Stratford,41.945927,-87.641983,159,[''],1
135,Lake Shore & W. Sheridan (3900 N),41.953235,-87.645081,180,"['151-North^', '80-East^']",2
135,Lake Shore & Waveland,41.950261,-87.644529,157,['152-East^'],1
135,Lake Shore Drive & Belmont,41.940495,-87.639006,158,"['146-North^+', '151-North^']",2
135,Lasalle & Adams,41.879548,-87.632351,180,[''],1
135,Lasalle & Madison,41.881541,-87.6324,178,"['134-North^+', '136-North^+', '156-North^', 'Brown*', 'Orange*', 'Pink*', 'Purple*']",7
135,Lasalle & Randolph/Washington,41.883988,-87.632526,176,[''],1
135,Lasalle & Wacker/Lake,41.886354,-87.632594,180,"['156-North^', '156-South^', 'Blue*', 'Brown*', 'Green*', 'Orange*', 'Pink*', 'Purple*']",8
135,Wacker & State,41.887003,-87.628563,260,"['Brown*', 'Green*', 'Orange*', 'Pink*', 'Purple*']",5
135,Wacker (Upper) & Columbus,41.8880435,-87.6212885,290,"['134-North^+', '134-South^+', '136-South^+', '20-East^', '4-North^', '4-South^', '6-North^+', 'X4-South^+']",8
135,Wacker (Upper) & Michigan,41.888379,-87.6250455,262,"['10-South^', '120-North^+', '120-South^+', '121-North^+', '121-South^+', '146-South^+', '148-South^+', '2-South^+', '6-South^+']",9
135,Wacker (Upper) & Stetson,41.88831357,-87.62301543,282,"['4-North^', '4-South^', '6-South^+', 'X4-South^+']",4
136,4251 N Marine Drive,41.960197,-87.6467,356,[''],1
136,4646 N Marine Drive,41.966471,-87.648808,349,[''],1
136,Foster & Marine Drive,41.976501,-87.652662,263,"['146-North^+', '147-North^+', '147-South^+']",3
136,Franklin & Jackson,41.878087,-87.635097,90,"['1-South^', '126-East^', '130-East^', '134-North^+', '135-North^+', '151-North^', '156-North^', '28-South^', '7-East^']",9
136,Lasalle & Madison,41.881836,-87.632301,358,"['124-West^', '134-South^+', '135-South^+', '156-South^', '157-West^', '19-West^+', '20-West^', '56-North^', '60-West^', 'J14-North^', 'Brown*', 'Orange*', 'Pink*', 'Purple*']",14
136,Lasalle & Quincy,41.878669,-87.632213,0,"['Brown*', 'Orange*', 'Pink*', 'Purple*']",4
136,Lasalle & Randolph,41.884293,-87.63234,358,[''],1
136,Lasalle & Wacker,41.886597,-87.63236,357,"['156-North^', '156-South^', 'Blue*', 'Brown*', 'Green*', 'Orange*', 'Pink*', 'Purple*']",8
136,Marine Dr & Wilson,41.9658705,-87.6486545,349,"['78-East^', '81-East^', '81-West^']",3
136,Marine Drive & Ainslie,41.971577,-87.650367,346,[''],1
136,Marine Drive & Argyle,41.973282,-87.650946,347,[''],1
136,Marine Drive & Bittersweet,41.956105,-87.645603,349,['146-South^+'],1
136,Marine Drive & Buena,41.95864,-87.646445,352,[''],1
136,Marine Drive & Gordon Terrace,41.957868,-87.64627,0,[''],1
136,Marine Drive & Gunnison,41.970046,-87.64985,348,[''],1
136,Marine Drive & Irving Park,41.954952,-87.645302,355,"['135-North^+', '135-South^+', '146-North^+', '148-North^+', '148-South^+', '80-East^']",6
136,Marine Drive & Lawrence,41.969551,-87.649682,346,[''],1
136,Marine Drive & Leland,41.967421,-87.649084,352,['81-West^'],1
136,Marine Drive & Margate,41.972404,-87.650646,346,[''],1
136,Marine Drive & Montrose,41.962248,-87.64681,340,[''],1
136,Marine Drive & Winona,41.975251,-87.651673,344,"['148-North^+', '148-South^+']",2
136,Sheridan & Ardmore,41.987408,-87.655267,0,['84-East^'],1
136,Sheridan & Balmoral,41.980308,-87.655043,358,[''],1
136,Sheridan & Berwyn ,41.977999,-87.654935,0,"['146-South^+', '151-South^', '92-West^']",3
136,Sheridan & Broadway/Devon,41.9980632,-87.6603688,140,[''],1
136,Sheridan & Bryn Mawr,41.983469,-87.65512,359,[''],1
136,Sheridan & Catalpa,41.981728,-87.655099,0,[''],1
136,Sheridan & Foster,41.977021,-87.654919,340,[''],1
136,Sheridan & Glenlake,41.992415,-87.655362,0,[''],1
136,Sheridan & Granville,41.994688,-87.655457,355,[''],1
136,Sheridan & Hollywood,41.985322,-87.655186,0,['84-East^'],1
136,Sheridan & Kenmore,41.998138,-87.656872,270,[''],1
136,Sheridan & Rosemont,41.996557,-87.65552,0,[''],1
136,Sheridan & Thorndale,41.990158,-87.655347,0,[''],1
136,Sheridan & Winthrop,41.998107,-87.658445,273,"['147-North^+', '147-South^+']",2
136,Wacker (Upper) & Columbus,41.887852,-87.621031,101,"['124-West^', '134-North^+', '134-South^+', '20-East^', '4-North^', '4-South^', '6-North^+', 'X4-South^+']",8
136,Wacker (Upper) & Michigan,41.888191,-87.623778,82,"['120-North^+', '121-North^+']",2
136,Wacker (Upper) & State,41.886745,-87.6274,90,"['10-North^', '2-North^+', '29-North^', 'Brown*', 'Green*', 'Orange*', 'Pink*', 'Purple*']",8
136,4250 N Marine Drive,41.960468,-87.646858,178,[''],1
136,4646 N Marine Drive,41.966651,-87.649001,168,[''],1
136,Adams & S. Wacker,41.879421,-87.636527,329,"['1-North^', '121-South^+', '126-West^', '130-West^', '134-South^+', '135-South^+', '151-South^', '156-South^', '28-North^', '7-West^']",10
136,Adams & Wells,41.879439,-87.634241,270,"['1-North^', '126-West^', '130-West^', '28-North^', '37-South^', '7-West^', 'Brown*', 'Orange*', 'Pink*', 'Purple*']",10
136,Foster & Marine Drive,41.97638933,-87.65231933,90,"['146-North^+', '147-North^+', '147-South^+']",3
136,Foster & Sheridan,41.976378,-87.654297,89,[''],1
136,Lasalle & Adams,41.879548,-87.632351,180,[''],1
136,Lasalle & Madison,41.881541,-87.6324,178,"['134-North^+', '135-North^+', '156-North^', 'Brown*', 'Orange*', 'Pink*', 'Purple*']",7
136,Lasalle & Randolph/Washington,41.883988,-87.632526,176,[''],1
136,Lasalle & Wacker/Lake,41.886354,-87.632594,180,"['156-North^', '156-South^', 'Blue*', 'Brown*', 'Green*', 'Orange*', 'Pink*', 'Purple*']",8
136,Marine Drive & Ainslie,41.971754,-87.650505,164,[''],1
136,Marine Drive & Argyle,41.973543,-87.651108,168,[''],1
136,Marine Drive & Bittersweet,41.955565,-87.645538,165,['146-North^+'],1
136,Marine Drive & Buena,41.958727,-87.646557,170,[''],1
136,Marine Drive & Gordon Terrace,41.957773,-87.646365,177,[''],1
136,Marine Drive & Gunnison,41.970255,-87.649992,165,[''],1
136,Marine Drive & Lawrence,41.969361,-87.649747,168,"['148-North^+', '81-East^']",2
136,Marine Drive & Leland,41.967588,-87.649258,168,['81-West^'],1
136,Marine Drive & Margate,41.972618,-87.6508,167,[''],1
136,Marine Drive & Montrose,41.962145,-87.646985,166,[''],1
136,Marine Drive & Wilson,41.965652,-87.64873,168,"['78-East^', '81-East^', '81-West^']",3
136,Marine Drive & Winona/Carmen,41.974876,-87.651628,163,"['148-North^+', '148-South^+']",2
136,Sheridan & Ardmore,41.987481,-87.655371,180,['84-East^'],1
136,Sheridan & Balmoral,41.979885,-87.655161,180,[''],1
136,Sheridan & Berwyn,41.977927,-87.65514,180,"['146-South^+', '151-North^', '92-West^']",3
136,Sheridan & Broadway/Devon,41.9980632,-87.6603688,140,"['147-North^+', '147-South^+', '151-South^']",3
136,Sheridan & Bryn Mawr,41.983498,-87.655187,179,[''],1
136,Sheridan & Catalpa,41.981676,-87.655208,178,[''],1
136,Sheridan & Glenlake,41.992103,-87.655511,178,[''],1
136,Sheridan & Granville,41.994326,-87.655578,179,[''],1
136,Sheridan & Hollywood,41.985075,-87.6553,176,['84-East^'],1
136,Sheridan & Kenmore,41.998202,-87.656507,90,[''],1
136,Sheridan & Rosemont,41.996237,-87.655622,180,[''],1
136,Sheridan & Thorndale,41.989903,-87.655447,178,[''],1
136,Sheridan & Winthrop,41.998185,-87.658,90,['151-North^'],1
136,Wacker & State,41.887003,-87.628563,260,"['Brown*', 'Green*', 'Orange*', 'Pink*', 'Purple*']",5
136,Wacker (Upper) & Columbus,41.8880435,-87.6212885,290,"['134-North^+', '134-South^+', '135-North^+', '135-South^+', '20-East^', '4-North^', '4-South^', '6-North^+', 'X4-South^+']",9
136,Wacker (Upper) & Michigan,41.888379,-87.6250455,262,"['10-South^', '120-North^+', '120-South^+', '121-North^+', '121-South^+', '146-South^+', '148-South^+', '2-South^+', '6-South^+']",9
136,Wacker (Upper) & Stetson,41.88831357,-87.62301543,282,"['4-North^', '4-South^', '6-South^+', 'X4-South^+']",4
143,Congress Plaza & Michigan,41.87483771,-87.62366029,31,"['1-South^', '126-East^', '126-West^', '147-North^+', '147-South^+', '26-South^+', '28-South^', '3-South^', '4-South^', '7-East^', '7-West^', 'J14-South^', 'X4-South^+']",13
143,Ida B Wells Drive & Michigan,41.875856,-87.6239795,263,"['1-North^', '126-West^', '26-North^+', '28-North^', '3-North^', '4-North^', '6-North^+', '7-West^', 'J14-North^', 'X4-North^+']",10
143,Michigan & Chestnut,41.898145,-87.623981,0,"['10-South^', '125-South^+']",2
143,Michigan & Delaware/Walton,41.8995372,-87.6240194,214,"['146-North^+', '146-South^+', '147-North^+', '147-South^+', '148-North^+', '148-South^+']",6
143,Michigan & Grand,41.8917195,-87.6240417,251,"['157-East^', '2-North^+']",2
143,Michigan & Hubbard (Tribune Bldg.),41.89002082,-87.62402627,270,"['10-North^', '10-South^', '120-North^+', '120-South^+', '121-North^+', '121-South^+', '146-South^+', '148-South^+', '2-North^+', '2-South^+', '66-East^', '66-West^']",12
143,Michigan & Huron,41.894823,-87.624082,0,"['10-North^', '125-North^+', '125-South^+', '26-North^+', '26-South^+', '3-North^', '3-South^']",7
143,Michigan & Jackson,41.878026,-87.62413,357,[''],1
143,Michigan & Madison,41.882448,-87.624145,0,"['X4-North^+', 'Brown*', 'Green*', 'Orange*', 'Pink*', 'Purple*']",6
143,Michigan & Monroe,41.880454,-87.624201,2,"['151-South^', 'J14-North^', 'J14-South^', 'Brown*', 'Green*', 'Orange*', 'Pink*', 'Purple*']",8
143,Michigan & Ontario,41.893189,-87.624075,0,"['125-North^+', '157-West^', '2-South^+']",3
143,Michigan & Randolph,41.885132,-87.624334,360,"['151-North^', '157-East^', '157-West^', '19-West^+', '20-East^', '66-East^', '66-West^']",7
143,Michigan & South Water,41.886528,-87.624407,358,"['120-North^+', '121-North^+', '146-North^+', '148-North^+', '20-East^', '4-North^', '4-South^', '6-North^+', 'X4-South^+']",9
143,Sheridan & Barry,41.938068,-87.639418,359,[''],1
143,Sheridan & Belmont,41.939765,-87.639483,15,"['134-North^+', '151-South^', '156-South^', '77-East^']",4
111A,111th Street & Cottage Grove,41.6927,-87.610062,77,"['115-North^', '115-South^', '4-North^', '4-South^']",4
111A,111th Street & Ellis,41.692812,-87.604865,90,[''],1
111A,111th Street & Vernon,41.692715,-87.612303,103,[''],1
111A,115th Street & King Drive,41.685475,-87.612765,273,"['115-North^', '4-North^']",2
111A,Cottage Grove & 115th Street,41.685738,-87.611477,190,"['115-South^', '4-South^']",2
111A,Doty & Walmart,41.695092,-87.598698,94,[''],1
111A,King Drive & 111th Street,41.692588,-87.613273,0,"['111-North^', '111-South^']",2
111A,King Drive & 112th Street,41.690825,-87.613225,5,[''],1
111A,King Drive & 113th Street,41.68898,-87.613193,359,[''],1
111A,King Drive & 114th Street,41.687168,-87.61313,351,[''],1
111A,Pullman Community Center,41.704069,-87.594144,358,[''],1
111A,103rd Street & Stony Island Garage Terminal,41.708365,-87.580936,184,"['106-East^', '106-West^', '15-North^', '15-South^', '26-North^+', '26-South^+', '28-North^', '28-South^', '992-North^', 'J14-North^', 'J14-South^']",11
111A,10700 S. Doty,41.69758,-87.595917,208,[''],1
111A,111th Street & Champlain,41.692812,-87.607567,309,[''],1
111A,111th Street & Doty/Corliss,41.69293,-87.601082,266,[''],1
111A,111th Street & Ellis,41.692835,-87.60488,267,[''],1
111A,Cottage Grove & 111th Street,41.69227,-87.609998,187,[''],1
111A,Cottage Grove & 112th Street,41.690848,-87.610317,168,"['115-South^', '4-South^']",2
111A,Cottage Grove & 113th Street,41.688853,-87.610682,187,[''],1
111A,Cottage Grove & 114th Street,41.68732,-87.611143,184,[''],1
111A,Cottage Grove & 115th Street,41.685738,-87.611477,190,"['115-South^', '4-South^']",2
111A,Doty & Walmart,41.695218,-87.598285,245,[''],1
111A,Pullman Community Center,41.704201,-87.59431,180,[''],1
112,10602 S Vincennes,41.701258,-87.658048,13,[''],1
112,111th Street & Albany,41.691612,-87.698578,89,[''],1
112,111th Street & Bell,41.691842,-87.677693,120,[''],1
112,111th Street & California,41.691715,-87.691062,107,[''],1
112,111th Street & Campbell,41.691802,-87.683813,87,[''],1
112,111th Street & Central Park,41.69138,-87.710272,90,[''],1
112,111th Street & Hale ,41.691977,-87.670763,128,[''],1
112,111th Street & Hamlin,41.691317,-87.715745,89,[''],1
112,111th Street & Harding Terminal,41.691119,-87.71955,328,"['53A-North^', '53A-South^']",2
112,111th Street & Homan,41.691483,-87.705955,90,[''],1
112,111th Street & Hoyne,41.691897,-87.674228,85,[''],1
112,111th Street & Kedzie,41.691544,-87.700501,88,"['52A-North^', '52A-South^']",2
112,111th Street & Lawndale,41.691365,-87.713425,90,[''],1
112,111th Street & Sacramento,41.691643,-87.696307,90,[''],1
112,111th Street & Spaulding,41.691532,-87.70349,88,[''],1
112,111th Street & St. Louis,41.691452,-87.70837,88,[''],1
112,111th Street & Washtenaw,41.691738,-87.688662,87,[''],1
112,111th Street & Western,41.691785,-87.680523,82,[''],1
112,2600 W 111th Street,41.691778,-87.686357,82,[''],1
112,95th Red Line Station,41.722512,-87.624019,202,"['108-North^', '108-South^', '29-North^', '29-South^', 'Red*']",5
112,95th Street & Eggleston ,41.721487,-87.634138,89,[''],1
112,95th Street & Halsted,41.721371,-87.642655,90,"['108-North^', '8A-North^']",2
112,95th Street & Morgan,41.721298,-87.648212,89,[''],1
112,95th Street & Normal,41.721457,-87.636075,89,[''],1
112,95th Street & Peoria,41.721328,-87.645797,90,[''],1
112,95th Street & Princeton,41.721526,-87.631273,88,[''],1
112,95th Street & Union,41.721391,-87.640937,88,['108-South^'],1
112,95th Street & Wallace,41.721426,-87.638517,90,[''],1
112,95th Street & Wentworth,41.721556,-87.628851,86,"['9-North^', '9-South^', '95-East^', '95-West^']",4
112,Monterey & Hermosa,41.690785,-87.666822,107,[''],1
112,Monterey & Homewood,41.691698,-87.67,112,[''],1
112,Vincennes & 100th Place,41.711312,-87.654328,16,[''],1
112,Vincennes & 103rd Street,41.706678,-87.65603,19,"['103-East^', '103-West^']",2
112,Vincennes & 104th Street,41.704875,-87.656728,14,"['9-North^', '9-South^']",2
112,Vincennes & 105th Street,41.70304,-87.657397,14,[''],1
112,Vincennes & 107th Street,41.699352,-87.658732,15,[''],1
112,Vincennes & 108th Place,41.696863,-87.660003,19,[''],1
112,Vincennes & 109th Street,41.695743,-87.660782,26,[''],1
112,Vincennes & 110th Street,41.693733,-87.662117,26,[''],1
112,Vincennes & 111th Street,41.692032,-87.663357,61,"['111-North^', '111-South^']",2
112,Vincennes & 95th Street,41.721207,-87.650673,14,"['95-East^', '95-West^']",2
112,Vincennes & 96th Street,41.719125,-87.651437,18,[''],1
112,Vincennes & 97th Street ,41.71736,-87.652008,17,[''],1
112,Vincennes & 98th Street,41.71577,-87.652675,42,[''],1
112,Vincennes & 99th Street,41.713967,-87.653343,18,[''],1
112,Vincennes & Monterey,41.690395,-87.664438,24,"['111-North^', '111-South^']",2
112,Vincennes & Winston (10200 South),41.708785,-87.655267,14,[''],1
112,10602 S Vincennes,41.701267,-87.658143,196,[''],1
112,111th Street & Albany,41.691675,-87.698213,269,[''],1
112,111th Street & Bell,41.691937,-87.67728,267,[''],1
112,111th Street & California,41.691762,-87.690855,270,[''],1
112,111th Street & Campbell,41.69185,-87.683448,270,[''],1
112,111th Street & Central Park,41.691471,-87.7109,268,[''],1
112,111th Street & Hamlin,41.691405,-87.715268,270,[''],1
112,111th Street & Harding Terminal,41.691119,-87.71955,328,"['53A-North^', '53A-South^']",2
112,111th Street & Homan,41.691555,-87.705573,269,[''],1
112,111th Street & Hoyne,41.692008,-87.673863,257,[''],1
112,111th Street & Kedzie,41.691638,-87.701211,267,"['52A-North^', '52A-South^']",2
112,111th Street & Lawndale,41.691437,-87.713615,269,[''],1
112,111th Street & Longwood,41.692032,-87.671638,268,[''],1
112,111th Street & Rockwell,41.691825,-87.685752,265,[''],1
112,111th Street & Sacramento,41.691707,-87.696195,270,[''],1
112,111th Street & Spaulding,41.691595,-87.703173,269,[''],1
112,111th Street & St. Louis,41.691515,-87.708005,270,[''],1
112,111th Street & Washtenaw,41.691785,-87.688358,270,[''],1
112,111th Street & Western,41.691882,-87.680888,267,[''],1
112,95th Red Line Station,41.722512,-87.624019,202,"['108-North^', '108-South^', '29-North^', '29-South^', 'Red*']",5
112,95th Street & Eggleston,41.721714,-87.63326,269,[''],1
112,95th Street & Halsted,41.721566,-87.643647,270,"['108-South^', '8A-South^']",2
112,95th Street & Morgan,41.721513,-87.647909,268,[''],1
112,95th Street & Normal,41.721675,-87.635774,270,[''],1
112,95th Street & Peoria,41.72154,-87.645492,269,[''],1
112,95th Street & Princeton,41.721743,-87.630971,270,[''],1
112,95th Street & Union,41.721603,-87.640612,275,['108-North^'],1
112,95th Street & Wallace,41.721645,-87.638205,269,[''],1
112,95th Street & Wentworth,41.721769,-87.629086,268,"['9-North^', '9-South^', '95-East^', '95-West^']",4
112,Monterey & Esmond,41.69134,-87.668317,297,[''],1
112,Monterey & Hale ,41.691977,-87.670303,284,[''],1
112,Monterey & Hermosa,41.690825,-87.666695,292,[''],1
112,Vincennes & 100th Place,41.711503,-87.654328,192,[''],1
112,Vincennes & 103rd Street,41.70722,-87.655918,197,['103-West^'],1
112,Vincennes & 104th Street,41.705098,-87.656756,239,"['9-North^', '9-South^']",2
112,Vincennes & 105th Street,41.703278,-87.65738,194,[''],1
112,Vincennes & 107th Street,41.699042,-87.658985,196,[''],1
112,Vincennes & 108th Place,41.696848,-87.660067,209,[''],1
112,Vincennes & 109th Street,41.69591,-87.660735,208,[''],1
112,Vincennes & 111th Street,41.691842,-87.663627,225,"['111-North^', '111-South^']",2
112,Vincennes & 95th Street,41.721063,-87.65088,194,"['95-East^', '95-West^']",2
112,Vincennes & 96th Street,41.719372,-87.651483,186,[''],1
112,Vincennes & 97th Place,41.717153,-87.652278,192,[''],1
112,Vincennes & 98th Street,41.716025,-87.652707,194,[''],1
112,Vincennes & 99th Street,41.714245,-87.653343,194,[''],1
112,Vincennes & Ashland,41.694598,-87.661657,213,[''],1
112,Vincennes & Chelsea Place,41.693065,-87.662753,207,[''],1
112,Vincennes & Monterey,41.690243,-87.66466,229,"['111-North^', '111-South^']",2
112,Vincennes & Winston (10100 South),41.709103,-87.655235,188,[''],1
115,10200 S Cottage Grove,41.709238,-87.606057,325,[''],1
115,11000 S Cottage Grove,41.69452,-87.609475,16,[''],1
115,111th Street & Vernon,41.692715,-87.612303,103,[''],1
115,115th Street & Aberdeen,41.684935,-87.649655,85,[''],1
115,115th Street & Ashland,41.684688,-87.660893,85,[''],1
115,115th Street & Forest,41.685357,-87.615657,87,[''],1
115,115th Street & Halsted,41.685035,-87.641705,89,"['108-North^', '108-South^', '8A-North^', '8A-South^']",4
115,115th Street & Indiana,41.685308,-87.6182,90,[''],1
115,115th Street & Laflin ,41.684808,-87.659367,84,[''],1
115,115th Street & Loomis,41.684848,-87.65692,87,[''],1
115,115th Street & Michigan,41.685304,-87.620331,89,"['119-North^', '34-North^', '34-South^']",3
115,115th Street & Morgan,41.684975,-87.647223,89,[''],1
115,115th Street & Normal,41.685142,-87.635048,90,[''],1
115,115th Street & Perry,41.68523,-87.625448,87,[''],1
115,115th Street & Princeton,41.685182,-87.630248,83,[''],1
115,115th Street & Racine,41.684903,-87.652023,90,[''],1
115,115th Street & State,41.685253,-87.62308,89,[''],1
115,115th Street & Stewart,41.685165,-87.632633,86,[''],1
100,95th Street & King Drive,41.721787,-87.614353,90,"['111-North^', '111-South^', '3-South^', 'X4-North^+', 'X4-South^+']",5
100,95th Street & Michigan,41.721675,-87.620809,89,"['103-East^', '103-West^', '106-East^', '106-West^', '119-North^', '119-South^', '3-North^', '3-South^', '34-North^', '34-South^', '4-North^', '4-South^', '5-West^', '95-West^', 'X4-South^+']",15
100,95th Street & St. Lawrence,41.721867,-87.609545,90,"['4-North^', '4-South^']",2
100,95th Street & Stony Island,41.722236,-87.585532,90,"['28-South^', '5-West^', '95-West^']",3
100,95th Street & Woodlawn,41.722091,-87.594408,90,[''],1
100,95th Street & Yates,41.722515,-87.565065,90,[''],1
100,9800 S Yates,41.717033,-87.564703,180,[''],1
100,Avenue C & 107th Street,41.701003,-87.527048,180,[''],1
100,Avenue C & 108th Street,41.699208,-87.527058,180,[''],1
100,Avenue C & 109th Street,41.697365,-87.527073,181,[''],1
100,Avenue C & 110th Street,41.695561,-87.527075,180,[''],1
100,Avenue C & 111th Street,41.693715,-87.527114,180,[''],1
100,Avenue C & 112th Street,41.691993,-87.52711,198,[''],1
100,Torrence & 101st Street,41.711908,-87.559852,179,[''],1
100,Torrence & 102nd Street,41.710081,-87.55979,179,[''],1
100,Torrence & 103rd Street,41.708369,-87.559757,180,['J14-North^'],1
100,Torrence & 104th Street,41.706537,-87.559757,180,"['26-North^+', '26-South^+', '71-North^', '71-South^']",4
100,Torrence & 105th Street,41.70469,-87.559752,179,[''],1
100,Yates & 100th Street,41.713685,-87.564666,180,"['15-North^', '15-South^']",2
100,Yates & 96th Street,41.720409,-87.564774,180,[''],1
100,Yates & 97th Street,41.71906,-87.564738,180,[''],1
100,Yates & 99th Street,41.715517,-87.564683,179,[''],1
100,100th Street & Calhoun,41.713628,-87.562588,270,[''],1
100,100th Street & Hoxie,41.713645,-87.561445,268,[''],1
100,100th Street & Torrence,41.713652,-87.560275,268,['J14-South^'],1
100,106th Street & Avenue B,41.702784,-87.526341,274,[''],1
100,106th Street & Avenue D,41.702795,-87.527978,273,[''],1
100,106th Street & Avenue F,41.702795,-87.530285,270,[''],1
100,106th Street & Avenue H,41.702808,-87.53272,270,[''],1
100,106th Street & Avenue M,41.702822,-87.53756,272,['26-North^+'],1
100,106th Street & Avenue O,41.702838,-87.539956,270,[''],1
100,106th Street & Ewing,41.702814,-87.535796,270,"['26-South^+', '30-North^', '30-South^']",3
100,106th Street & Mackinaw,41.702842,-87.542393,270,[''],1
100,106th Street & Muskegon,41.702865,-87.554665,270,[''],1
100,106th Street & Torrence,41.702861,-87.559373,270,"['71-North^', '71-South^']",2
100,112th Street & Avenue B,41.691732,-87.52599,90,[''],1
100,112th Street & Avenue M,41.691802,-87.537837,91,[''],1
100,1300 E 95th Street,41.722336,-87.592467,267,[''],1
100,1500 E 95th Street,41.722415,-87.588255,270,[''],1
100,2300 E 95th Street,41.722636,-87.567137,270,[''],1
100,2800 E 106th Street,41.702862,-87.556609,269,[''],1
100,3033 E 106th Street,41.70286,-87.549285,270,[''],1
100,930 E 95th Street,41.722225,-87.600906,269,[''],1
100,95th Red Line Station,41.721364,-87.623978,191,"['111-North^', '111-South^', '115-North^', '115-South^', '5-East^', '9-North^', '9-South^', '95-East^', 'Red*']",9
100,95th Street & Constance,41.72249,-87.578895,270,[''],1
100,95th Street & Cottage Grove ,41.722159,-87.604975,270,"['115-North^', '115-South^', '4-North^', 'X4-North^+']",4
100,95th Street & Dorchester,41.722347,-87.590283,269,[''],1
100,95th Street & Greenwood,41.722274,-87.597328,270,[''],1
